1.810000000000000000e+02,1.660000000000000000e+02,2.120000000000000000e+02,2.530000000000000000e+02,9.841131567955017090e-01,4.298348811473477690e+04,1.455067153494393642e+04,-4.883830747083003371e+04,3.000000000000000000e+00
1.830000000000000000e+02,2.780000000000000000e+02,1.980000000000000000e+02,3.020000000000000000e+02,9.671192765235900879e-01,4.221942159941240243e+04,1.539245747841409320e+04,-4.807628645674175641e+04,3.000000000000000000e+00
1.650000000000000000e+02,4.190000000000000000e+02,1.840000000000000000e+02,4.480000000000000000e+02,9.628604650497436523e-01,8.017090463156726037e+04,3.299453457573465857e+04,-9.180543438526165846e+04,3.000000000000000000e+00
1.800000000000000000e+02,3.110000000000000000e+02,1.970000000000000000e+02,3.500000000000000000e+02,9.610288143157958984e-01,4.557109925035155175e+04,1.719779818515937950e+04,-5.193409584010862454e+04,3.000000000000000000e+00
1.920000000000000000e+02,6.400000000000000000e+01,2.290000000000000000e+02,1.690000000000000000e+02,9.573069810867309570e-01,2.338994511304003390e+04,7.205665953643734611e+03,-2.645047699967228255e+04,3.000000000000000000e+00
1.780000000000000000e+02,3.680000000000000000e+02,1.910000000000000000e+02,3.900000000000000000e+02,9.189188480377197266e-01,5.490969143031122076e+04,2.159479101645493211e+04,-6.266775510845232930e+04,3.000000000000000000e+00
1.760000000000000000e+02,1.209000000000000000e+03,2.320000000000000000e+02,1.242000000000000000e+03,8.880788683891296387e-01,2.326667355762585430e+04,1.527245800478750243e+04,-2.648466930557593150e+04,2.000000000000000000e+00
1.810000000000000000e+02,2.980000000000000000e+02,1.970000000000000000e+02,3.240000000000000000e+02,8.611633181571960449e-01,4.215921903108594415e+04,1.565351203684770735e+04,-4.802697499468254682e+04,3.000000000000000000e+00
1.710000000000000000e+02,2.410000000000000000e+02,1.990000000000000000e+02,2.700000000000000000e+02,8.497634530067443848e-01,3.246144397163910617e+04,1.149537603625345400e+04,-3.701668607046966645e+04,3.000000000000000000e+00
